time,data,src
1722606026.251499,1|2.5|26,pContactMgrV20
1722606026.753049,0.9|2.5|26,pContactMgrV20
1722606027.253119,0.9|2.5|26,pContactMgrV20
1722606027.755629,0.9|2.5|26,pContactMgrV20
1722606028.2554789,0.9|2.5|26,pContactMgrV20
1722606028.7568889,0.9|2.4|26,pContactMgrV20
1722606029.255979,0.9|2.4|26,pContactMgrV20
1722606029.758619,0.8|2.4|26,pContactMgrV20
1722606030.257669,0.8|2.4|26,pContactMgrV20
1722606030.758849,0.8|2.4|26,pContactMgrV20
1722606031.259059,0.8|2.5|26,pContactMgrV20
1722606031.759549,0.8|2.4|26,pContactMgrV20
1722606032.259719,0.9|2.4|26.1,pContactMgrV20
1722606032.759999,0.8|2.5|26.1,pContactMgrV20
1722606033.260109,0.8|2.5|26.1,pContactMgrV20
1722606033.761289,0.8|2.5|26.1,pContactMgrV20
1722606034.262179,0.8|2.5|26.1,pContactMgrV20
1722606034.763109,0.9|2.5|26.1,pContactMgrV20
1722606035.263329,0.8|2.5|26.1,pContactMgrV20
1722606035.765169,0.8|2.5|26.1,pContactMgrV20
1722606036.264469,0.8|2.6|26.1,pContactMgrV20
1722606036.765249,0.8|2.6|26,pContactMgrV20
1722606037.265389,0.8|2.6|26,pContactMgrV20
1722606037.766439,0.8|2.6|26,pContactMgrV20
1722606038.2665288,0.8|2.7|26,pContactMgrV20
1722606038.768259,0.8|2.7|26.1,pContactMgrV20
1722606039.268239,0.8|2.7|26.1,pContactMgrV20
1722606039.769569,0.8|2.7|26.1,pContactMgrV20
1722606040.269649,0.8|2.7|26.1,pContactMgrV20
1722606040.770599,0.8|2.7|26.1,pContactMgrV20
1722606041.270729,0.8|2.7|26.1,pContactMgrV20
1722606041.771299,0.9|2.8|26.1,pContactMgrV20
1722606042.271319,0.9|2.8|26.1,pContactMgrV20
1722606042.772469,0.9|2.8|26.1,pContactMgrV20
1722606043.272489,0.9|2.8|26.1,pContactMgrV20
1722606043.773969,0.9|2.8|26.1,pContactMgrV20
1722606044.274039,0.9|2.8|26.1,pContactMgrV20
1722606044.775409,1|2.8|26.1,pContactMgrV20
1722606045.276339,1|2.8|26.1,pContactMgrV20
1722606045.776619,1|2.8|26.1,pContactMgrV20
1722606046.276639,1|2.9|26.1,pContactMgrV20
1722606046.779269,1|2.7|26.1,pContactMgrV20
1722606047.278889,1|2.7|26.1,pContactMgrV20
1722606047.7804089,1|2.7|26.1,pContactMgrV20
1722606048.279469,1.1|2.8|26.1,pContactMgrV20
1722606048.780559,1.1|2.8|26.1,pContactMgrV20
1722606049.281709,1.1|2.8|26.1,pContactMgrV20
1722606049.7823389,1.1|2.6|26.1,pContactMgrV20
1722606050.282409,1.1|2.7|26.1,pContactMgrV20
1722606050.783769,1.1|2.7|26.1,pContactMgrV20
1722606051.2840989,1.1|2.7|26.1,pContactMgrV20
1722606051.7846289,1.2|2.7|26.1,pContactMgrV20
1722606052.285649,1.2|2.6|26.1,pContactMgrV20
1722606052.785869,1.2|2.6|26.1,pContactMgrV20
1722606053.286869,1.2|2.6|26.1,pContactMgrV20
1722606053.786689,1.4|2.6|26.1,pContactMgrV20
1722606054.287049,1.4|2.5|26.1,pContactMgrV20
1722606054.787329,1.4|2.5|26.1,pContactMgrV20
1722606055.2874289,1.5|2.6|26.1,pContactMgrV20
1722606055.787649,1.5|2.6|26.1,pContactMgrV20
1722606056.287649,1.5|2.6|26.1,pContactMgrV20
1722606056.788969,1.7|2.5|26.1,pContactMgrV20
1722606057.289129,1.7|2.6|26.1,pContactMgrV20
1722606057.789759,1.8|2.6|26.1,pContactMgrV20
1722606058.289959,1.8|2.6|26.1,pContactMgrV20
1722606058.7900689,1.8|2.6|26.1,pContactMgrV20
1722606059.291189,1.8|2.7|26.1,pContactMgrV20
1722606059.791769,1.9|2.6|26.2,pContactMgrV20
1722606060.2918088,1.9|2.6|26.2,pContactMgrV20
1722606060.793359,2|2.6|26.2,pContactMgrV20
1722606061.2935789,2|2.6|26.2,pContactMgrV20
1722606061.793869,2|2.7|26.2,pContactMgrV20
1722606062.294139,2|2.6|26.2,pContactMgrV20
1722606062.794519,2.2|2.6|26.2,pContactMgrV20
1722606063.294579,2.2|2.6|26.3,pContactMgrV20
1722606063.796139,2.2|2.6|26.3,pContactMgrV20
1722606064.295699,2.2|2.6|26.3,pContactMgrV20
1722606064.797329,2.2|2.6|26.3,pContactMgrV20
1722606065.297059,2.2|2.6|26.3,pContactMgrV20
1722606065.798399,2.4|2.6|26.3,pContactMgrV20
1722606066.297469,2.4|2.6|26.3,pContactMgrV20
1722606066.799649,2.4|2.6|26.4,pContactMgrV20
1722606067.300369,2.4|2.6|26.4,pContactMgrV20
1722606067.799659,2.4|2.6|26.4,pContactMgrV20
1722606068.299849,2.4|2.6|26.4,pContactMgrV20
1722606068.800149,2.5|2.6|26.4,pContactMgrV20
1722606069.300279,2.4|2.6|26.4,pContactMgrV20
1722606069.8018289,2.4|2.6|26.4,pContactMgrV20
1722606070.3005989,2.4|2.6|26.5,pContactMgrV20
1722606070.800669,2.4|2.6|26.4,pContactMgrV20
1722606071.301499,2.4|2.6|26.4,pContactMgrV20
1722606071.8027189,2.4|2.5|26.4,pContactMgrV20
1722606072.303679,2.4|2.5|26.4,pContactMgrV20
