time,data,src
1722605939.520127,vname=abe|range=24.54|age=2.77#vname=ned|range=1.21|age=0.35#vname=oak|range=1.69|age=2.93,pContactMgrV20
1722605940.521537,vname=abe|range=24.55|age=0.76#vname=ned|range=1.27|age=1.35#vname=oak|range=1.66|age=0.91,pContactMgrV20
1722605941.5228372,vname=abe|range=24.53|age=1.76#vname=ned|range=1.30|age=2.35#vname=oak|range=1.68|age=1.91,pContactMgrV20
1722605942.524007,vname=abe|range=24.53|age=2.76#vname=ned|range=1.43|age=0.33#vname=oak|range=1.69|age=2.91,pContactMgrV20
1722605943.525487,vname=abe|range=24.52|age=0.74#vname=ned|range=1.47|age=1.33#vname=oak|range=1.60|age=0.90,pContactMgrV20
1722605944.5265071,vname=abe|range=24.51|age=1.74#vname=ned|range=1.51|age=2.33#vname=oak|range=1.62|age=1.90,pContactMgrV20
1722605945.5279171,vname=abe|range=24.52|age=2.74#vname=ned|range=1.55|age=0.32#vname=oak|range=1.61|age=2.90,pContactMgrV20
1722605946.5287771,vname=abe|range=24.54|age=0.74#vname=ned|range=1.53|age=1.33#vname=oak|range=1.52|age=0.89,pContactMgrV20
1722605947.529777,vname=abe|range=24.54|age=1.74#vname=ned|range=1.53|age=2.33#vname=oak|range=1.52|age=1.89,pContactMgrV20
1722605948.5309172,vname=abe|range=24.55|age=2.74#vname=ned|range=1.57|age=0.31#vname=oak|range=1.52|age=2.89,pContactMgrV20
1722605949.532457,vname=abe|range=24.61|age=0.73#vname=ned|range=1.53|age=1.31#vname=oak|range=1.53|age=0.87,pContactMgrV20
1722605950.5335271,vname=abe|range=24.65|age=1.73#vname=ned|range=1.50|age=2.31#vname=oak|range=1.49|age=1.87,pContactMgrV20
1722605951.536017,vname=abe|range=24.69|age=2.73#vname=ned|range=1.46|age=0.30#vname=oak|range=1.45|age=2.87,pContactMgrV20
1722605952.535767,vname=abe|range=24.76|age=0.71#vname=ned|range=1.43|age=1.30#vname=oak|range=1.56|age=0.86,pContactMgrV20
1722605953.537357,vname=abe|range=24.82|age=1.72#vname=ned|range=1.38|age=2.31#vname=oak|range=1.50|age=1.87,pContactMgrV20
1722605954.541337,vname=abe|range=24.87|age=2.72#vname=ned|range=1.45|age=0.30#vname=oak|range=1.45|age=2.87,pContactMgrV20
1722605955.542347,vname=abe|range=24.93|age=0.71#vname=ned|range=1.40|age=1.30#vname=oak|range=1.52|age=0.85,pContactMgrV20
1722605956.5430171,vname=abe|range=25.04|age=1.71#vname=ned|range=1.35|age=2.30#vname=oak|range=1.42|age=1.85,pContactMgrV20
1722605957.541647,vname=abe|range=25.12|age=0.45#vname=ned|range=1.28|age=3.30#vname=oak|range=1.34|age=2.85,pContactMgrV20
1722605958.543267,vname=abe|range=25.21|age=1.45#vname=ned|range=1.34|age=1.28#vname=oak|range=1.32|age=0.83,pContactMgrV20
1722605959.545247,vname=abe|range=25.25|age=0.31#vname=ned|range=1.29|age=2.28#vname=oak|range=1.26|age=1.83,pContactMgrV20
1722605960.546747,vname=abe|range=25.31|age=1.32#vname=ned|range=1.34|age=0.28#vname=oak|range=1.20|age=2.84,pContactMgrV20
1722605961.550777,vname=abe|range=25.39|age=2.32#vname=ned|range=1.25|age=1.28#vname=oak|range=1.24|age=0.83,pContactMgrV20
1722605962.552277,vname=abe|range=25.37|age=0.31#vname=ned|range=1.19|age=2.28#vname=oak|range=1.21|age=1.83,pContactMgrV20
1722605963.552817,vname=abe|range=25.40|age=1.31#vname=ned|range=1.06|age=0.26#vname=oak|range=1.18|age=2.83,pContactMgrV20
1722605964.551387,vname=abe|range=25.43|age=2.31#vname=ned|range=0.99|age=1.26#vname=oak|range=1.23|age=1.06,pContactMgrV20
1722605965.552987,vname=abe|range=25.38|age=0.29#vname=ned|range=0.91|age=2.26#vname=oak|range=1.22|age=2.06,pContactMgrV20
